"activity" "subject.id" "feature" "count" "average.value"
"348" "LAYING" 24 "fBodyBodyGyroJerkMag-std()" 381 -0.796157264514436
"349" "LAYING" 24 "fBodyBodyGyroMag-mean()" 381 -0.754131617480315
"350" "LAYING" 24 "fBodyBodyGyroMag-std()" 381 -0.782076276167979
"351" "LAYING" 24 "fBodyGyro-mean()-X" 381 -0.722607377748032
"352" "LAYING" 24 "fBodyGyro-mean()-Y" 381 -0.753710479580053
"353" "LAYING" 24 "fBodyGyro-mean()-Z" 381 -0.70948857687664
"354" "LAYING" 24 "fBodyGyro-std()-X" 381 -0.794063529133858
"355" "LAYING" 24 "fBodyGyro-std()-Y" 381 -0.771969808976378
"356" "LAYING" 24 "fBodyGyro-std()-Z" 381 -0.735749934304462
"357" "LAYING" 24 "tBodyAcc-mean()-X" 381 0.276767046391076
"358" "LAYING" 24 "tBodyAcc-mean()-Y" 381 -0.0176822460103885
"359" "LAYING" 24 "tBodyAcc-mean()-Z" 381 -0.107914503687664
"360" "LAYING" 24 "tBodyAcc-std()-X" 381 -0.675459176298425
"361" "LAYING" 24 "tBodyAcc-std()-Y" 381 -0.582490655185302
"362" "LAYING" 24 "tBodyAcc-std()-Z" 381 -0.636497458900262
"363" "LAYING" 24 "tBodyAccJerk-mean()-X" 381 0.0784735003467192
"364" "LAYING" 24 "tBodyAccJerk-mean()-Y" 381 0.00396900308574016
"365" "LAYING" 24 "tBodyAccJerk-mean()-Z" 381 -0.00700960558805774
"366" "LAYING" 24 "tBodyAccJerk-std()-X" 381 -0.74030054488189
"367" "LAYING" 24 "tBodyAccJerk-std()-Y" 381 -0.685979796261942
"368" "LAYING" 24 "tBodyAccJerk-std()-Z" 381 -0.736374232574803
"369" "LAYING" 24 "tBodyAccJerkMag-mean()" 381 -0.713667423769029
"370" "LAYING" 24 "tBodyAccJerkMag-std()" 381 -0.689391189346457
"371" "LAYING" 24 "tBodyAccMag-mean()" 381 -0.620032665162467
"372" "LAYING" 24 "tBodyAccMag-std()" 381 -0.650862147810236
"373" "LAYING" 24 "tBodyGyro-mean()-X" 381 -0.0212578096847769
"374" "LAYING" 24 "tBodyGyro-mean()-Y" 381 -0.0782440202677165
"375" "LAYING" 24 "tBodyGyro-mean()-Z" 381 0.0841740375981627
"376" "LAYING" 24 "tBodyGyro-std()-X" 381 -0.776199049939633
"377" "LAYING" 24 "tBodyGyro-std()-Y" 381 -0.763365457296588
"378" "LAYING" 24 "tBodyGyro-std()-Z" 381 -0.708251676335958
"379" "LAYING" 24 "tBodyGyroJerk-mean()-X" 381 -0.0998294248142257
"380" "LAYING" 24 "tBodyGyroJerk-mean()-Y" 381 -0.0390749421383202
"381" "LAYING" 24 "tBodyGyroJerk-mean()-Z" 381 -0.0552987683401575
"382" "LAYING" 24 "tBodyGyroJerk-std()-X" 381 -0.764490030609974
"383" "LAYING" 24 "tBodyGyroJerk-std()-Y" 381 -0.792718702440945
"384" "LAYING" 24 "tBodyGyroJerk-std()-Z" 381 -0.796816516614173
"385" "LAYING" 24 "tBodyGyroJerkMag-mean()" 381 -0.791646550787402
"386" "LAYING" 24 "tBodyGyroJerkMag-std()" 381 -0.788997850813648
"387" "LAYING" 24 "tBodyGyroMag-mean()" 381 -0.682447212750656
"388" "LAYING" 24 "tBodyGyroMag-std()" 381 -0.742983126606299
"389" "LAYING" 24 "tGravityAcc-mean()-X" 381 0.69498126808399
"390" "LAYING" 24 "tGravityAcc-mean()-Y" 381 0.0729509702152231
"391" "LAYING" 24 "tGravityAcc-mean()-Z" 381 0.0623227714146982
"392" "LAYING" 24 "tGravityAcc-std()-X" 381 -0.975329699658793
"393" "LAYING" 24 "tGravityAcc-std()-Y" 381 -0.96089816664042
"394" "LAYING" 24 "tGravityAcc-std()-Z" 381 -0.955724566194226
"395" "LAYING" 24 "tGravityAccMag-mean()" 381 -0.620032665162467
"396" "LAYING" 24 "tGravityAccMag-std()" 381 -0.650862147810236
"397" "SITTING" 22 "fBodyAcc-mean()-X" 22 -0.0414589456
"398" "SITTING" 22 "fBodyAcc-mean()-Y" 22 0.1231057773
"399" "SITTING" 22 "fBodyAcc-mean()-Z" 22 -0.198565773954545
"400" "SITTING" 22 "fBodyAcc-std()-X" 22 0.118339545340909
"401" "SITTING" 22 "fBodyAcc-std()-Y" 22 0.190673821868182
"402" "SITTING" 22 "fBodyAcc-std()-Z" 22 -0.1092913705
"403" "SITTING" 22 "fBodyAccJerk-mean()-X" 22 0.00774466264545455
"404" "SITTING" 22 "fBodyAccJerk-mean()-Y" 22 -0.042898966
"405" "SITTING" 22 "fBodyAccJerk-mean()-Z" 22 -0.38815349
"406" "SITTING" 22 "fBodyAccJerk-std()-X" 22 -0.0416593402068182
"407" "SITTING" 22 "fBodyAccJerk-std()-Y" 22 -0.0801154312545455
"408" "SITTING" 22 "fBodyAccJerk-std()-Z" 22 -0.500476129545455
"409" "SITTING" 22 "fBodyAccMag-mean()" 22 -0.0295832732681818
"410" "SITTING" 22 "fBodyAccMag-std()" 22 -0.323464307272727
"411" "SITTING" 22 "fBodyBodyAccJerkMag-mean()" 22 0.00382710664090909
"412" "SITTING" 22 "fBodyBodyAccJerkMag-std()" 22 -0.0977799986818182
"413" "SITTING" 22 "fBodyBodyGyroJerkMag-mean()" 22 -0.642050515
"414" "SITTING" 22 "fBodyBodyGyroJerkMag-std()" 22 -0.673087576363636
"415" "SITTING" 22 "fBodyBodyGyroMag-mean()" 22 -0.354449740454545
"416" "SITTING" 22 "fBodyBodyGyroMag-std()" 22 -0.2723853645
"417" "SITTING" 22 "fBodyGyro-mean()-X" 22 -0.237124032272727
"418" "SITTING" 22 "fBodyGyro-mean()-Y" 22 -0.483080167727273
"419" "SITTING" 22 "fBodyGyro-mean()-Z" 22 -0.158548504727273
"420" "SITTING" 22 "fBodyGyro-std()-X" 22 -0.423153909545455
"421" "SITTING" 22 "fBodyGyro-std()-Y" 22 -0.437456513181818
"422" "SITTING" 22 "fBodyGyro-std()-Z" 22 -0.205526546681818
"423" "SITTING" 22 "tBodyAcc-mean()-X" 22 0.242298449272727
"424" "SITTING" 22 "tBodyAcc-mean()-Y" 22 -0.0316561370181818
"425" "SITTING" 22 "tBodyAcc-mean()-Z" 22 -0.105664296590909
"426" "SITTING" 22 "tBodyAcc-std()-X" 22 0.0764832471304546
"427" "SITTING" 22 "tBodyAcc-std()-Y" 22 0.219952845181818
"428" "SITTING" 22 "tBodyAcc-std()-Z" 22 -0.0935184360181818
"429" "SITTING" 22 "tBodyAccJerk-mean()-X" 22 0.105897183954545
"430" "SITTING" 22 "tBodyAccJerk-mean()-Y" 22 0.0320774996545455
"431" "SITTING" 22 "tBodyAccJerk-mean()-Z" 22 -0.0326983629140909
"432" "SITTING" 22 "tBodyAccJerk-std()-X" 22 0.0296014137090909
"433" "SITTING" 22 "tBodyAccJerk-std()-Y" 22 -0.0270976569090909
"434" "SITTING" 22 "tBodyAccJerk-std()-Z" 22 -0.444640860909091
"435" "SITTING" 22 "tBodyAccJerkMag-mean()" 22 -0.0662072290227273
"436" "SITTING" 22 "tBodyAccJerkMag-std()" 22 -0.0363532663636364
"437" "SITTING" 22 "tBodyAccMag-mean()" 22 0.194598717272727
"438" "SITTING" 22 "tBodyAccMag-std()" 22 -0.126888896863636
"439" "SITTING" 22 "tBodyGyro-mean()-X" 22 0.119614300727273
"440" "SITTING" 22 "tBodyGyro-mean()-Y" 22 -0.172162155445455
"441" "SITTING" 22 "tBodyGyro-mean()-Z" 22 -0.0046475084
"442" "SITTING" 22 "tBodyGyro-std()-X" 22 -0.377598602272727
"443" "SITTING" 22 "tBodyGyro-std()-Y" 22 -0.451114613181818
"444" "SITTING" 22 "tBodyGyro-std()-Z" 22 -0.1330599105
"445" "SITTING" 22 "tBodyGyroJerk-mean()-X" 22 -0.119050870677727
"446" "SITTING" 22 "tBodyGyroJerk-mean()-Y" 22 -0.0593756069681818
"447" "SITTING" 22 "tBodyGyroJerk-mean()-Z" 22 -0.0743422650272727
"448" "SITTING" 22 "tBodyGyroJerk-std()-X" 22 -0.388955637727273
"449" "SITTING" 22 "tBodyGyroJerk-std()-Y" 22 -0.665547723636364
"450" "SITTING" 22 "tBodyGyroJerk-std()-Z" 22 -0.482172029090909
"451" "SITTING" 22 "tBodyGyroJerkMag-mean()" 22 -0.543885972272727
"452" "SITTING" 22 "tBodyGyroJerkMag-std()" 22 -0.644416388636364
"453" "SITTING" 22 "tBodyGyroMag-mean()" 22 -0.137333612554545
"454" "SITTING" 22 "tBodyGyroMag-std()" 22 -0.223751816518182
"455" "SITTING" 22 "tGravityAcc-mean()-X" 22 0.870172199545455
"456" "SITTING" 22 "tGravityAcc-mean()-Y" 22 -0.350769156818182
"457" "SITTING" 22 "tGravityAcc-mean()-Z" 22 -0.1765357405
"458" "SITTING" 22 "tGravityAcc-std()-X" 22 -0.939673766818182
"459" "SITTING" 22 "tGravityAcc-std()-Y" 22 -0.944104886363636
"460" "SITTING" 22 "tGravityAcc-std()-Z" 22 -0.92719241
"461" "SITTING" 22 "tGravityAccMag-mean()" 22 0.194598717272727
"462" "SITTING" 22 "tGravityAccMag-std()" 22 -0.126888896863636
"463" "SITTING" 23 "fBodyAcc-mean()-X" 372 -0.599080886430645
"464" "SITTING" 23 "fBodyAcc-mean()-Y" 372 -0.548483208943548
"465" "SITTING" 23 "fBodyAcc-mean()-Z" 372 -0.49021281618414
"466" "SITTING" 23 "fBodyAcc-std()-X" 372 -0.633839114436559
"467" "SITTING" 23 "fBodyAcc-std()-Y" 372 -0.554471679592177
"468" "SITTING" 23 "fBodyAcc-std()-Z" 372 -0.474767543716048
"469" "SITTING" 23 "fBodyAccJerk-mean()-X" 372 -0.617521836605645
"470" "SITTING" 23 "fBodyAccJerk-mean()-Y" 372 -0.628231338392742
"471" "SITTING" 23 "fBodyAccJerk-mean()-Z" 372 -0.578870810235484
"472" "SITTING" 23 "fBodyAccJerk-std()-X" 372 -0.635054351475538
"473" "SITTING" 23 "fBodyAccJerk-std()-Y" 372 -0.636977610060753
"474" "SITTING" 23 "fBodyAccJerk-std()-Z" 372 -0.627540367652688
"475" "SITTING" 23 "fBodyAccMag-mean()" 372 -0.529029284118011
"476" "SITTING" 23 "fBodyAccMag-std()" 372 -0.657048917971505
"477" "SITTING" 23 "fBodyBodyAccJerkMag-mean()" 372 -0.542663319457527
"478" "SITTING" 23 "fBodyBodyAccJerkMag-std()" 372 -0.583832309145968
"479" "SITTING" 23 "fBodyBodyGyroJerkMag-mean()" 372 -0.584111049810215
"480" "SITTING" 23 "fBodyBodyGyroJerkMag-std()" 372 -0.593735302105376
"481" "SITTING" 23 "fBodyBodyGyroMag-mean()" 372 -0.534657191683602
"482" "SITTING" 23 "fBodyBodyGyroMag-std()" 372 -0.632288527203763
"483" "SITTING" 23 "fBodyGyro-mean()-X" 372 -0.685136501518817
"484" "SITTING" 23 "fBodyGyro-mean()-Y" 372 -0.497783811010484
"485" "SITTING" 23 "fBodyGyro-mean()-Z" 372 -0.617685416736559
"486" "SITTING" 23 "fBodyGyro-std()-X" 372 -0.779197054064516
"487" "SITTING" 23 "fBodyGyro-std()-Y" 372 -0.50785054741371
"488" "SITTING" 23 "fBodyGyro-std()-Z" 372 -0.644131036807258
"489" "SITTING" 23 "tBodyAcc-mean()-X" 372 0.273493254730108
"490" "SITTING" 23 "tBodyAcc-mean()-Y" 372 -0.019589258786828
"491" "SITTING" 23 "tBodyAcc-mean()-Z" 372 -0.109093982385242
"492" "SITTING" 23 "tBodyAcc-std()-X" 372 -0.622594039757258
"493" "SITTING" 23 "tBodyAcc-std()-Y" 372 -0.532078546615699
"494" "SITTING" 23 "tBodyAcc-std()-Z" 372 -0.450557203409946
"495" "SITTING" 23 "tBodyAccJerk-mean()-X" 372 0.0778588215843817
"496" "SITTING" 23 "tBodyAccJerk-mean()-Y" 372 0.0200470964972984
"497" "SITTING" 23 "tBodyAccJerk-mean()-Z" 372 -0.000717680881887096
"498" "SITTING" 23 "tBodyAccJerk-std()-X" 372 -0.608183751830914
"499" "SITTING" 23 "tBodyAccJerk-std()-Y" 372 -0.61898123051828
"500" "SITTING" 23 "tBodyAccJerk-std()-Z" 372 -0.603048769571532
"501" "SITTING" 23 "tBodyAccJerkMag-mean()" 372 -0.58640067170914
"502" "SITTING" 23 "tBodyAccJerkMag-std()" 372 -0.55872531418629
"503" "SITTING" 23 "tBodyAccMag-mean()" 372 -0.532754757205108
"504" "SITTING" 23 "tBodyAccMag-std()" 372 -0.56557562579215
"505" "SITTING" 23 "tBodyGyro-mean()-X" 372 -0.0220890418013172
"506" "SITTING" 23 "tBodyGyro-mean()-Y" 372 -0.0825972963754032
"507" "SITTING" 23 "tBodyGyro-mean()-Z" 372 0.074694942324328
"508" "SITTING" 23 "tBodyGyro-std()-X" 372 -0.755738625241935
"509" "SITTING" 23 "tBodyGyro-std()-Y" 372 -0.500338191139785
"510" "SITTING" 23 "tBodyGyro-std()-Z" 372 -0.609683451821774
"511" "SITTING" 23 "tBodyGyroJerk-mean()-X" 372 -0.0966990737225806
"512" "SITTING" 23 "tBodyGyroJerk-mean()-Y" 372 -0.0432722741798387
"513" "SITTING" 23 "tBodyGyroJerk-mean()-Z" 372 -0.0621959093526344
"514" "SITTING" 23 "tBodyGyroJerk-std()-X" 372 -0.728692138333333
"515" "SITTING" 23 "tBodyGyroJerk-std()-Y" 372 -0.546043593651882
"516" "SITTING" 23 "tBodyGyroJerk-std()-Z" 372 -0.740518145887097
"517" "SITTING" 23 "tBodyGyroJerkMag-mean()" 372 -0.623412641977151
"518" "SITTING" 23 "tBodyGyroJerkMag-std()" 372 -0.573942888021613
"519" "SITTING" 23 "tBodyGyroMag-mean()" 372 -0.544207964433387
"520" "SITTING" 23 "tBodyGyroMag-std()" 372 -0.541949073660753
"521" "SITTING" 23 "tGravityAcc-mean()-X" 372 0.662324737580645
"522" "SITTING" 23 "tGravityAcc-mean()-Y" 372 0.0146209197354839
"523" "SITTING" 23 "tGravityAcc-mean()-Z" 372 0.0518662466372043
"524" "SITTING" 23 "tGravityAcc-std()-X" 372 -0.964393040295699
"525" "SITTING" 23 "tGravityAcc-std()-Y" 372 -0.960318907096774
"526" "SITTING" 23 "tGravityAcc-std()-Z" 372 -0.934236146612903
"527" "SITTING" 23 "tGravityAccMag-mean()" 372 -0.532754757205108
"528" "SITTING" 23 "tGravityAccMag-std()" 372 -0.56557562579215
"529" "SITTING" 25 "fBodyAcc-mean()-X" 409 -0.748416509682152
"530" "SITTING" 25 "fBodyAcc-mean()-Y" 409 -0.600027697242054
"531" "SITTING" 25 "fBodyAcc-mean()-Z" 409 -0.738509947579462
"532" "SITTING" 25 "fBodyAcc-std()-X" 409 -0.705223686579951
"533" "SITTING" 25 "fBodyAcc-std()-Y" 409 -0.529064652290954
"534" "SITTING" 25 "fBodyAcc-std()-Z" 409 -0.630224637674572
"535" "SITTING" 25 "fBodyAccJerk-mean()-X" 409 -0.804144642836186
"536" "SITTING" 25 "fBodyAccJerk-mean()-Y" 409 -0.740570312249389
"537" "SITTING" 25 "fBodyAccJerk-mean()-Z" 409 -0.849504849486553
"538" "SITTING" 25 "fBodyAccJerk-std()-X" 409 -0.807712525721271
"539" "SITTING" 25 "fBodyAccJerk-std()-Y" 409 -0.721707668572127
"540" "SITTING" 25 "fBodyAccJerk-std()-Z" 409 -0.870541516210269
"541" "SITTING" 25 "fBodyAccMag-mean()" 409 -0.69501971
"542" "SITTING" 25 "fBodyAccMag-std()" 409 -0.695367928718826
"543" "SITTING" 25 "fBodyBodyAccJerkMag-mean()" 409 -0.779190075892421
"544" "SITTING" 25 "fBodyBodyAccJerkMag-std()" 409 -0.783547229755501
"545" "SITTING" 25 "fBodyBodyGyroJerkMag-mean()" 409 -0.875970674743276
"546" "SITTING" 25 "fBodyBodyGyroJerkMag-std()" 409 -0.877714953691932
"547" "SITTING" 25 "fBodyBodyGyroMag-mean()" 409 -0.754236109755501
"548" "SITTING" 25 "fBodyBodyGyroMag-std()" 409 -0.697213120366748
"549" "SITTING" 25 "fBodyGyro-mean()-X" 409 -0.672197763601467
"550" "SITTING" 25 "fBodyGyro-mean()-Y" 409 -0.81313379207824
"551" "SITTING" 25 "fBodyGyro-mean()-Z" 409 -0.746832213594132
"552" "SITTING" 25 "fBodyGyro-std()-X" 409 -0.690398481943765
"553" "SITTING" 25 "fBodyGyro-std()-Y" 409 -0.723584437530562
"554" "SITTING" 25 "fBodyGyro-std()-Z" 409 -0.771208929095355
"555" "SITTING" 25 "tBodyAcc-mean()-X" 409 0.275301467772127
"556" "SITTING" 25 "tBodyAcc-mean()-Y" 409 -0.0193221769314914
"557" "SITTING" 25 "tBodyAcc-mean()-Z" 409 -0.10962903098044
"558" "SITTING" 25 "tBodyAcc-std()-X" 409 -0.716264537547677
"559" "SITTING" 25 "tBodyAcc-std()-Y" 409 -0.531421035602689
"560" "SITTING" 25 "tBodyAcc-std()-Z" 409 -0.64709556105868
"561" "SITTING" 25 "tBodyAccJerk-mean()-X" 409 0.0817657442063814
"562" "SITTING" 25 "tBodyAccJerk-mean()-Y" 409 0.00638633884442543
"563" "SITTING" 25 "tBodyAccJerk-mean()-Z" 409 -0.010346171499489
"564" "SITTING" 25 "tBodyAccJerk-std()-X" 409 -0.79682335007335
"565" "SITTING" 25 "tBodyAccJerk-std()-Y" 409 -0.722502919364303
"566" "SITTING" 25 "tBodyAccJerk-std()-Z" 409 -0.860669382640587
"567" "SITTING" 25 "tBodyAccJerkMag-mean()" 409 -0.783445354474328
"568" "SITTING" 25 "tBodyAccJerkMag-std()" 409 -0.780451867848411
"569" "SITTING" 25 "tBodyAccMag-mean()" 409 -0.583377749713936
"570" "SITTING" 25 "tBodyAccMag-std()" 409 -0.659015505611247
"571" "SITTING" 25 "tBodyGyro-mean()-X" 409 -0.00298151164792176
"572" "SITTING" 25 "tBodyGyro-mean()-Y" 409 -0.083900354157824
"573" "SITTING" 25 "tBodyGyro-mean()-Z" 409 0.0993606079900489
"574" "SITTING" 25 "tBodyGyro-std()-X" 409 -0.683131970775061
"575" "SITTING" 25 "tBodyGyro-std()-Y" 409 -0.752261013276284
"576" "SITTING" 25 "tBodyGyro-std()-Z" 409 -0.74741022
"577" "SITTING" 25 "tBodyGyroJerk-mean()-X" 409 -0.108263884562298
"578" "SITTING" 25 "tBodyGyroJerk-mean()-Y" 409 -0.0389884753435208
"579" "SITTING" 25 "tBodyGyroJerk-mean()-Z" 409 -0.0555782223647433
"580" "SITTING" 25 "tBodyGyroJerk-std()-X" 409 -0.768682473178484
"581" "SITTING" 25 "tBodyGyroJerk-std()-Y" 409 -0.902628080757946
"582" "SITTING" 25 "tBodyGyroJerk-std()-Z" 409 -0.831848667286064
"583" "SITTING" 25 "tBodyGyroJerkMag-mean()" 409 -0.849630706259169
"584" "SITTING" 25 "tBodyGyroJerkMag-std()" 409 -0.872776184449878
"585" "SITTING" 25 "tBodyGyroMag-mean()" 409 -0.625733064258924
"586" "SITTING" 25 "tBodyGyroMag-std()" 409 -0.68515279467066
"587" "SITTING" 25 "tGravityAcc-mean()-X" 409 0.672386622127139
"588" "SITTING" 25 "tGravityAcc-mean()-Y" 409 0.0471601427530562
"589" "SITTING" 25 "tGravityAcc-mean()-Z" 409 0.239226040930391
"590" "SITTING" 25 "tGravityAcc-std()-X" 409 -0.950017091344743
"591" "SITTING" 25 "tGravityAcc-std()-Y" 409 -0.901088770963325
"592" "SITTING" 25 "tGravityAcc-std()-Z" 409 -0.880682330706602
"593" "SITTING" 25 "tGravityAccMag-mean()" 409 -0.583377749713936
"594" "SITTING" 25 "tGravityAccMag-std()" 409 -0.659015505611247
"595" "SITTING" 26 "fBodyAcc-mean()-X" 392 -0.65109030186199
"596" "SITTING" 26 "fBodyAcc-mean()-Y" 392 -0.610425833240306
"597" "SITTING" 26 "fBodyAcc-mean()-Z" 392 -0.724046087155612
"598" "SITTING" 26 "fBodyAcc-std()-X" 392 -0.61349959767602
"599" "SITTING" 26 "fBodyAcc-std()-Y" 392 -0.600274809826275
"600" "SITTING" 26 "fBodyAcc-std()-Z" 392 -0.718490475765306
"601" "SITTING" 26 "fBodyAccJerk-mean()-X" 392 -0.699413168295663
"602" "SITTING" 26 "fBodyAccJerk-mean()-Y" 392 -0.696726473912755
"603" "SITTING" 26 "fBodyAccJerk-mean()-Z" 392 -0.76956529125
"604" "SITTING" 26 "fBodyAccJerk-std()-X" 392 -0.694314518927551
"605" "SITTING" 26 "fBodyAccJerk-std()-Y" 392 -0.6803580612
"606" "SITTING" 26 "fBodyAccJerk-std()-Z" 392 -0.78604912494898
"607" "SITTING" 26 "fBodyAccMag-mean()" 392 -0.6317569828625
"608" "SITTING" 26 "fBodyAccMag-std()" 392 -0.673917799546684
"609" "SITTING" 26 "fBodyBodyAccJerkMag-mean()" 392 -0.679278323637755
"610" "SITTING" 26 "fBodyBodyAccJerkMag-std()" 392 -0.678025758312755
"611" "SITTING" 26 "fBodyBodyGyroJerkMag-mean()" 392 -0.823865297193878
"612" "SITTING" 26 "fBodyBodyGyroJerkMag-std()" 392 -0.823991408418367
"613" "SITTING" 26 "fBodyBodyGyroMag-mean()" 392 -0.770504884821429
"614" "SITTING" 26 "fBodyBodyGyroMag-std()" 392 -0.782624320831633
"615" "SITTING" 26 "fBodyGyro-mean()-X" 392 -0.703109561068878
"616" "SITTING" 26 "fBodyGyro-mean()-Y" 392 -0.799353075357143
"617" "SITTING" 26 "fBodyGyro-mean()-Z" 392 -0.689404846813776
"618" "SITTING" 26 "fBodyGyro-std()-X" 392 -0.78740310059949
"619" "SITTING" 26 "fBodyGyro-std()-Y" 392 -0.803635337372449
"620" "SITTING" 26 "fBodyGyro-std()-Z" 392 -0.735942384438775
"621" "SITTING" 26 "tBodyAcc-mean()-X" 392 0.2730365808625
"622" "SITTING" 26 "tBodyAcc-mean()-Y" 392 -0.0161687277463495
"623" "SITTING" 26 "tBodyAcc-mean()-Z" 392 -0.107637894928571
"624" "SITTING" 26 "tBodyAcc-std()-X" 392 -0.623101031168367
"625" "SITTING" 26 "tBodyAcc-std()-Y" 392 -0.585967142418112
"626" "SITTING" 26 "tBodyAcc-std()-Z" 392 -0.70498062744898
"627" "SITTING" 26 "tBodyAccJerk-mean()-X" 392 0.0808743261341837
"628" "SITTING" 26 "tBodyAccJerk-mean()-Y" 392 0.00767709978181122
"629" "SITTING" 26 "tBodyAccJerk-mean()-Z" 392 -0.00724891943768878
"630" "SITTING" 26 "tBodyAccJerk-std()-X" 392 -0.682815652993112
"631" "SITTING" 26 "tBodyAccJerk-std()-Y" 392 -0.678386582086227
"632" "SITTING" 26 "tBodyAccJerk-std()-Z" 392 -0.778349460841837
"633" "SITTING" 26 "tBodyAccJerkMag-mean()" 392 -0.694917859209184
"634" "SITTING" 26 "tBodyAccJerkMag-std()" 392 -0.677426336392347
"635" "SITTING" 26 "tBodyAccMag-mean()" 392 -0.600932264175765
"636" "SITTING" 26 "tBodyAccMag-std()" 392 -0.620355788665816
"637" "SITTING" 26 "tBodyGyro-mean()-X" 392 -0.020659932105102
"638" "SITTING" 26 "tBodyGyro-mean()-Y" 392 -0.0827415060904082
"639" "SITTING" 26 "tBodyGyro-mean()-Z" 392 0.0917853294044643
"640" "SITTING" 26 "tBodyGyro-std()-X" 392 -0.766673970339286
"641" "SITTING" 26 "tBodyGyro-std()-Y" 392 -0.800675471045918
"642" "SITTING" 26 "tBodyGyro-std()-Z" 392 -0.703347205619898
"643" "SITTING" 26 "tBodyGyroJerk-mean()-X" 392 -0.0988125627461224
"644" "SITTING" 26 "tBodyGyroJerk-mean()-Y" 392 -0.040476400288852
"645" "SITTING" 26 "tBodyGyroJerk-mean()-Z" 392 -0.0558282743354031
"646" "SITTING" 26 "tBodyGyroJerk-std()-X" 392 -0.732321370690816
"647" "SITTING" 26 "tBodyGyroJerk-std()-Y" 392 -0.836112175331633
"648" "SITTING" 26 "tBodyGyroJerk-std()-Z" 392 -0.773101524821429
"649" "SITTING" 26 "tBodyGyroJerkMag-mean()" 392 -0.798325916709184
"650" "SITTING" 26 "tBodyGyroJerkMag-std()" 392 -0.818279112908163
"651" "SITTING" 26 "tBodyGyroMag-mean()" 392 -0.694597662936224
"652" "SITTING" 26 "tBodyGyroMag-std()" 392 -0.751833690215051
"653" "SITTING" 26 "tGravityAcc-mean()-X" 392 0.615123534668367
"654" "SITTING" 26 "tGravityAcc-mean()-Y" 392 0.10870478277551
"655" "SITTING" 26 "tGravityAcc-mean()-Z" 392 0.234107010472449
"656" "SITTING" 26 "tGravityAcc-std()-X" 392 -0.96781789994898
"657" "SITTING" 26 "tGravityAcc-std()-Y" 392 -0.959713562227041
"658" "SITTING" 26 "tGravityAcc-std()-Z" 392 -0.955643363545918
"659" "SITTING" 26 "tGravityAccMag-mean()" 392 -0.600932264175765
"660" "SITTING" 26 "tGravityAccMag-std()" 392 -0.620355788665816
"661" "SITTING" 27 "fBodyAcc-mean()-X" 376 -0.681454795855319
"662" "SITTING" 27 "fBodyAcc-mean()-Y" 376 -0.641267840429521
"663" "SITTING" 27 "fBodyAcc-mean()-Z" 376 -0.715482857547872
"664" "SITTING" 27 "fBodyAcc-std()-X" 376 -0.654659392263298
"665" "SITTING" 27 "fBodyAcc-std()-Y" 376 -0.649506674776596
"666" "SITTING" 27 "fBodyAcc-std()-Z" 376 -0.692130765962766
"667" "SITTING" 27 "fBodyAccJerk-mean()-X" 376 -0.714554678365692
"668" "SITTING" 27 "fBodyAccJerk-mean()-Y" 376 -0.694509658473138
"669" "SITTING" 27 "fBodyAccJerk-mean()-Z" 376 -0.76857445225266
"670" "SITTING" 27 "fBodyAccJerk-std()-X" 376 -0.712857956529255
"671" "SITTING" 27 "fBodyAccJerk-std()-Y" 376 -0.675744794384308
"672" "SITTING" 27 "fBodyAccJerk-std()-Z" 376 -0.797303408218085
"673" "SITTING" 27 "fBodyAccMag-mean()" 376 -0.667185803946808
"674" "SITTING" 27 "fBodyAccMag-std()" 376 -0.734883056953989
"675" "SITTING" 27 "fBodyBodyAccJerkMag-mean()" 376 -0.688572791044947
"676" "SITTING" 27 "fBodyBodyAccJerkMag-std()" 376 -0.707531366315426
"677" "SITTING" 27 "fBodyBodyGyroJerkMag-mean()" 376 -0.837585999827128
"678" "SITTING" 27 "fBodyBodyGyroJerkMag-std()" 376 -0.848260021656915
"679" "SITTING" 27 "fBodyBodyGyroMag-mean()" 376 -0.785953610106383
"680" "SITTING" 27 "fBodyBodyGyroMag-std()" 376 -0.777810418832447
"681" "SITTING" 27 "fBodyGyro-mean()-X" 376 -0.768505711292553
"682" "SITTING" 27 "fBodyGyro-mean()-Y" 376 -0.795433953608777
"683" "SITTING" 27 "fBodyGyro-mean()-Z" 376 -0.702788513114362
"684" "SITTING" 27 "fBodyGyro-std()-X" 376 -0.806288410297872
"685" "SITTING" 27 "fBodyGyro-std()-Y" 376 -0.808791849202128
"686" "SITTING" 27 "fBodyGyro-std()-Z" 376 -0.697147299066489
"687" "SITTING" 27 "tBodyAcc-mean()-X" 376 0.277264567074468
"688" "SITTING" 27 "tBodyAcc-mean()-Y" 376 -0.0167969215592152
"689" "SITTING" 27 "tBodyAcc-mean()-Z" 376 -0.110848300413564
"690" "SITTING" 27 "tBodyAcc-std()-X" 376 -0.660976085218085
"691" "SITTING" 27 "tBodyAcc-std()-Y" 376 -0.630460488658511
"692" "SITTING" 27 "tBodyAcc-std()-Z" 376 -0.68321532587766
"693" "SITTING" 27 "tBodyAccJerk-mean()-X" 376 0.0768320396617021
"694" "SITTING" 27 "tBodyAccJerk-mean()-Y" 376 0.00617714992829521
"695" "SITTING" 27 "tBodyAccJerk-mean()-Z" 376 -0.00495000607441489
